fecha,person_id,person_name,bloque,fiabilidad,fuente,procedencia,familia
2016-06-29,457,"LUENZO, ALFREDO HÉCTOR",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,420,"LUNA, MIRTHA MARÍA TERESITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,344,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,367,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,459,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,294,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,357,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,454,"MERA, DALMACIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,471,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,446,"MONTENEGRO, GERARDO ANTENOR",FRENTE POPULAR,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,266,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,442,"ODARDA, MARÍA MAGDALENA",RIO - FRENTE PROGRESISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,475,"OJEDA, JOSÉ ANATOLIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,455,"PAIS, JUAN MARIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,439,"PEREYRA, GUILLERMO JUAN",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,469,"PEROTTI, OMAR ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,355,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,311,"PICHETTO, MIGUEL ÁNGEL",PERONISMO REPUBLICANO RIO NEGRO,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,435,"PILATTI VERGARA, MARÍA INÉS",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,472,"PINEDO, FEDERICO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,370,"PÉRSICO, DANIEL RAÚL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,232,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,364,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,458,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,365,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,35,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,436,"ROZAS, ÁNGEL",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,470,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,433,"SOLANAS, FERNANDO EZEQUIEL",PROYECTO SUR-UNEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,443,"URTUBEY, RODOLFO JULIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,476,"VARELA, MARTA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,467,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-07-13,452,"ABAL MEDINA, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,434,"AGUILAR, EDUARDO ALBERTO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,419,"AGUIRRE, HILDA CLELIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,462,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,327,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,418,"BARRIONUEVO, WALTER BASILIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,362,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,427,"BLAS, INÉS IMELDA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,453,"BOYADJIAN, MIRIAM RUTH",MOVIMIENTO POPULAR FUEGUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,463,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,422,"CABRAL, SALVADOR",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,460,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,448,"CATALÁN MAGNI, JULIO CÉSAR",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,466,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,440,"CREXELL, CARMEN LUCILA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,438,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,417,"DE LA ROSA, MARÍA GRACIELA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,465,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,451,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,461,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,356,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,468,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,444,"FIORE VIÑUALES, MARÍA CRISTINA DEL VALLE",PARES,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,382,"FUENTES, MARCELO JORGE",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,441,"GARCÍA LARRABURU, SILVINA MARCELA",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,474,"GARCÍA, VIRGINIA MARÍA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,473,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,424,"GODOY, RUPERTO EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,456,"GONZÁLEZ, NANCY SUSANA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,379,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,423,"IRRAZÁBAL, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,437,"KUNATH, SIGRID ELISABETH",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,426,"LABADO, MARÍA ESTER",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,350,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,415,"LINARES, JAIME",GEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,464,"LOVERA, DANIEL ANÍBAL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,457,"LUENZO, ALFREDO HÉCTOR",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,420,"LUNA, MIRTHA MARÍA TERESITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,344,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,367,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,459,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,294,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,357,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,454,"MERA, DALMACIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,471,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,446,"MONTENEGRO, GERARDO ANTENOR",FRENTE POPULAR,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,266,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,442,"ODARDA, MARÍA MAGDALENA",RIO - FRENTE PROGRESISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,475,"OJEDA, JOSÉ ANATOLIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,455,"PAIS, JUAN MARIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,439,"PEREYRA, GUILLERMO JUAN",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,469,"PEROTTI, OMAR ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,355,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,311,"PICHETTO, MIGUEL ÁNGEL",PERONISMO REPUBLICANO RIO NEGRO,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,435,"PILATTI VERGARA, MARÍA INÉS",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,472,"PINEDO, FEDERICO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,370,"PÉRSICO, DANIEL RAÚL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,232,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,364,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,458,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,365,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,35,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,436,"ROZAS, ÁNGEL",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,470,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,433,"SOLANAS, FERNANDO EZEQUIEL",PROYECTO SUR-UNEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Provincial & other alliances
2016-07-13,443,"URTUBEY, RODOLFO JULIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Peronist / Justicialist
2016-07-13,476,"VARELA, MARTA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-07-13,467,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/44,Radical / Cambiemos / JxC
2016-08-10,452,"ABAL MEDINA, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,434,"AGUILAR, EDUARDO ALBERTO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,419,"AGUIRRE, HILDA CLELIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,462,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,327,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,418,"BARRIONUEVO, WALTER BASILIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,362,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Provincial & other alliances
2016-08-10,427,"BLAS, INÉS IMELDA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,453,"BOYADJIAN, MIRIAM RUTH",MOVIMIENTO POPULAR FUEGUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Provincial & other alliances
2016-08-10,463,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Radical / Cambiemos / JxC
2016-08-10,422,"CABRAL, SALVADOR",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,460,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Provincial & other alliances
2016-08-10,448,"CATALÁN MAGNI, JULIO CÉSAR",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,466,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Radical / Cambiemos / JxC
2016-08-10,440,"CREXELL, CARMEN LUCILA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Provincial & other alliances
2016-08-10,438,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Radical / Cambiemos / JxC
2016-08-10,417,"DE LA ROSA, MARÍA GRACIELA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,465,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,451,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Radical / Cambiemos / JxC
2016-08-10,461,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,356,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,468,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
2016-08-10,444,"FIORE VIÑUALES, MARÍA CRISTINA DEL VALLE",PARES,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Provincial & other alliances
2016-08-10,382,"FUENTES, MARCELO JORGE",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/48,Peronist / Justicialist
