session_date,file,office,person,basis
2019-11-27,2019-11-27_r10_ESPECIAL,prosecretario,Eric Calcagno,masthead
2019-11-27,2019-11-27_r10_ESPECIAL,prosecretario,Mario Daniele,masthead
2019-11-27,2019-11-27_r10_ESPECIAL,secretario,Juan Pedro Tunessi,masthead
2019-11-27,2019-11-27_r10_ESPECIAL,vicepresidente de la nacion,Marta Gabriela Michetti,masthead
2019-12-10,2019-12-10_r00_ASAMBLEA,presidente de la honorable camara de diputados,Sergio Tomás Massa,masthead
2019-12-10,2019-12-10_r00_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2019-12-10,2019-12-10_r00_ASAMBLEA,vicepresidente de la nacion,Marta Gabriela Michetti,masthead
2019-12-20,2019-12-20_r11_EXTRAORDINARIA,presidenta provisional,Claudia Ledesma Abdala,masthead
2019-12-20,2019-12-20_r11_EXTRAORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2019-12-20,2019-12-20_r11_EXTRAORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2019-12-20,2019-12-20_r11_EXTRAORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2019-12-20,2019-12-20_r11_EXTRAORDINARIA,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-02-05,05-02-2020_ESPECIAL_EXTRAORDINARIA,presidenta provisional,Claudia Ledesma Abdala,masthead
2020-02-05,05-02-2020_ESPECIAL_EXTRAORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2020-02-05,05-02-2020_ESPECIAL_EXTRAORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2020-02-05,05-02-2020_ESPECIAL_EXTRAORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2020-02-05,05-02-2020_ESPECIAL_EXTRAORDINARIA,vicepresidente 1º,Maurice Fabián Closs,masthead
2020-02-20,20-02-2020_EXTRAORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2020-02-20,20-02-2020_PREPARATORIA,prosecretario,Juan Pedro Tunessi,masthead
2020-02-20,20-02-2020_EXTRAORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2020-02-20,20-02-2020_PREPARATORIA,prosecretario,Mariano Ramiro Cabral,masthead
2020-02-20,20-02-2020_EXTRAORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2020-02-20,20-02-2020_PREPARATORIA,secretario,Marcelo Jorge Fuentes,masthead
2020-02-20,20-02-2020_EXTRAORDINARIA,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-02-20,20-02-2020_PREPARATORIA,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-02-28,28-02-2020_EXTRAORDINARIA,presidenta provisional,Claudia Ledesma Abdala,masthead
2020-02-28,28-02-2020_EXTRAORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2020-02-28,28-02-2020_EXTRAORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2020-02-28,28-02-2020_EXTRAORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2020-02-28,28-02-2020_EXTRAORDINARIA,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-03-01,01-03-2020_ASAMBLEA,presidente de la honorable camara de diputados,Sergio Tomás Massa,masthead
2020-03-01,01-03-2020_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2020-03-12,12-03-2020_ESPECIAL,presidenta provisional,Claudia Ledesma Abdala,masthead
2020-03-12,12-03-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-03-12,12-03-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-03-12,12-03-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-03-12,12-03-2020_ESPECIAL,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-03-12,12-03-2020_ESPECIAL,vicepresidente,Martín Lousteau,masthead
2020-05-13,13-05-2020_ESPECIAL,presidenta provisional,Claudia Ledesma Abdala,masthead
2020-05-13,13-05-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-05-13,13-05-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-05-13,13-05-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-05-13,13-05-2020_ESPECIAL,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-05-13,13-05-2020_ESPECIAL,vicepresidente,Martín Lousteau,masthead
2020-05-21,21-05-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-05-21,21-05-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-05-21,21-05-2020_ESPECIAL,secretario,Donmarcelo Jorge Fuentes,masthead
2020-05-21,21-05-2020_ESPECIAL,vicepresidenta de la nacion,Cristina Fernandez de Kirchnery Dela,masthead
2020-06-04,04-06-2020_ESPECIAL,presidenta provisional,Claudia Ledesma Abdala,masthead
2020-06-04,04-06-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-06-04,04-06-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-06-04,04-06-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-06-04,04-06-2020_ESPECIAL,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-06-11,11-06-2020_ESPECIAL,presidenta provisional,Claudia Ledesma Abdala,masthead
2020-06-11,11-06-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-06-11,11-06-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-06-11,11-06-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-06-11,11-06-2020_ESPECIAL,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-06-18,18-06-2020_INFORMATIVA_ESPECIAL,presidenta provisional,Claudia Ledesma Abdalay,masthead
2020-06-18,18-06-2020_INFORMATIVA_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-06-18,18-06-2020_INFORMATIVA_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-06-18,18-06-2020_INFORMATIVA_ESPECIAL,secretario,Donmarcelo Jorge Fuentes,masthead
2020-06-18,18-06-2020_INFORMATIVA_ESPECIAL,vicepresidenta de la nacion,Cristina Fernandez de Kirchner,masthead
2020-06-24,24-06-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-06-24,24-06-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-06-24,24-06-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-07-23,23-07-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-07-23,23-07-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-07-23,23-07-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-07-30,30-07-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-07-30,30-07-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-07-30,30-07-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-08-13,13-08-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-08-13,13-08-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-08-13,13-08-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-08-27,27-08-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-08-27,27-08-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-08-27,27-08-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-09-03,03-09-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-09-03,03-09-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-09-03,03-09-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-09-16,16-09-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-09-16,16-09-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-09-16,16-09-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-10-02,02-10-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-10-02,02-10-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-10-02,02-10-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-10-07,07-10-2020_INFORMATIVA_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-10-07,07-10-2020_INFORMATIVA_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-10-07,07-10-2020_INFORMATIVA_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-10-08,08-10-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-10-08,08-10-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-10-08,08-10-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-10-15,15-10-2020_ORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2020-10-15,15-10-2020_ORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2020-10-15,15-10-2020_ORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2020-10-29,29-10-2020_ORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2020-10-29,29-10-2020_ORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2020-10-29,29-10-2020_ORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2020-10-30,30-10-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-10-30,30-10-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-10-30,30-10-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-11-05,05-11-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-11-05,05-11-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-11-05,05-11-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-11-12,12-11-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-11-12,12-11-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-11-12,12-11-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-11-26,26-11-2020_ORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2020-11-26,26-11-2020_ORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2020-11-26,26-11-2020_ORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2020-11-27,27-11-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-11-27,27-11-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-11-27,27-11-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-11-30,30-11-2020_ORDINARIA_CONTINUACIÓN,prosecretario,Juan Pedro Tunessi,masthead
2020-11-30,30-11-2020_ORDINARIA_CONTINUACIÓN,prosecretario,Mariano Ramiro Cabral,masthead
2020-11-30,30-11-2020_ORDINARIA_CONTINUACIÓN,secretario,Marcelo Jorge Fuentes,masthead
2020-12-04,04-12-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-12-04,04-12-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-12-04,04-12-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-12-10,10-12-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-12-10,10-12-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-12-10,10-12-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2020-12-29,29-12-2020_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2020-12-29,29-12-2020_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2020-12-29,29-12-2020_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-02-04,04-02-2021_EXTRAORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2021-02-04,04-02-2021_EXTRAORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2021-02-04,04-02-2021_EXTRAORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2021-02-24,24-02-2021_PREPARATORIA,prosecretario,Juan Pedro Tunessi,masthead
2021-02-24,24-02-2021_EXTRAORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2021-02-24,24-02-2021_PREPARATORIA,prosecretario,Mariano Ramiro Cabral,masthead
2021-02-24,24-02-2021_EXTRAORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2021-02-24,24-02-2021_PREPARATORIA,secretario,Marcelo Jorge Fuentes,masthead
2021-02-24,24-02-2021_EXTRAORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2021-03-01,01-03-2021_ASAMBLEA,presidente de la honorable camara de diputados,Sergio Tomás Massa,masthead
2021-03-01,01-03-2021_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2021-03-11,11-03-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-03-11,11-03-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-03-11,11-03-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-03-25,25-03-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-03-25,25-03-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-03-25,25-03-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-04-08,08-04-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-04-08,08-04-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-04-08,08-04-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-05-13,13-05-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-05-13,13-05-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-05-13,13-05-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-05-20,20-05-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-05-20,20-05-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-05-20,20-05-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-06-02,02-06-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-06-02,02-06-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-06-02,02-06-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-06-03,03-06-2021_INFORMATIVA_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-06-03,03-06-2021_INFORMATIVA_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-06-03,03-06-2021_INFORMATIVA_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-06-24,24-06-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-06-24,24-06-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-06-24,24-06-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-07-15,15-07-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-07-15,15-07-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-07-15,15-07-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-08-19,19-08-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-08-19,19-08-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-08-19,19-08-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-10-06,06-10-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-10-06,06-10-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-10-06,06-10-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-10-28,28-10-2021_ORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2021-10-28,28-10-2021_ORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2021-10-28,28-10-2021_ORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2021-12-09,09-12-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-12-09,09-12-2021_ORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2021-12-09,09-12-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-12-09,09-12-2021_ORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2021-12-09,09-12-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2021-12-09,09-12-2021_ORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2021-12-29,29-12-2021_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2021-12-29,29-12-2021_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2021-12-29,29-12-2021_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-02-24,24-02-2022_PREPARATORIA,prosecretario,Juan Pedro Tunessi,masthead
2022-02-24,24-02-2022_PREPARATORIA,prosecretario,Mariano Ramiro Cabral,masthead
2022-02-24,24-02-2022_PREPARATORIA,secretario,Marcelo Jorge Fuentes,masthead
2022-03-01,01-03-2022_ASAMBLEA,presidente de la honorable camara de diputados,Sergio Tomás Massa,masthead
2022-03-01,01-03-2022_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2022-03-17,17-03-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-03-17,17-03-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-03-17,17-03-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-04-07,07-04-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-04-07,07-04-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-04-07,07-04-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-05-12,12-05-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-05-12,12-05-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-05-12,12-05-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-06-02,02-06-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-06-02,02-06-2022_INFORMATIVA_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-06-02,02-06-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-06-02,02-06-2022_INFORMATIVA_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-06-02,02-06-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-06-02,02-06-2022_INFORMATIVA_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-06-30,30-06-2022_ORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2022-06-30,30-06-2022_ORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2022-06-30,30-06-2022_ORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2022-08-10,10-08-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-08-10,10-08-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-08-10,10-08-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-09-01,01-09-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-09-01,01-09-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-09-01,01-09-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-09-08,08-09-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-09-08,08-09-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-09-08,08-09-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-09-22,22-09-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-09-22,22-09-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-09-22,22-09-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-10-27,27-10-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-10-27,27-10-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-10-27,27-10-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2022-11-16,16-11-2022_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2022-11-16,16-11-2022_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2022-11-16,16-11-2022_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2023-02-23,23-02-2023_PREPARATORIA,prosecretario,Juan Pedro Tunessi,masthead
2023-02-23,23-02-2023_PREPARATORIA,prosecretario,Mariano Ramiro Cabral,masthead
2023-02-23,23-02-2023_PREPARATORIA,secretario,Marcelo Jorge Fuentes,masthead
2023-03-01,01-03-2023_ASAMBLEA,presidenta de la honorable camara de diputados,Cecilia Moreau,masthead
2023-03-01,01-03-2023_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2023-03-30,30-03-2023_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2023-03-30,30-03-2023_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2023-03-30,30-03-2023_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2023-04-13,13-04-2023_ORDINARIA,prosecretario,Juan Pedro Tunessi,masthead
2023-04-13,13-04-2023_ORDINARIA,prosecretario,Mariano Ramiro Cabral,masthead
2023-04-13,13-04-2023_ORDINARIA,secretario,Marcelo Jorge Fuentes,masthead
2023-05-11,11-05-2023_INFORMATIVA_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2023-05-11,11-05-2023_INFORMATIVA_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2023-05-11,11-05-2023_INFORMATIVA_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2023-07-12,12-07-2023_EN_MINORÍA,prosecretario,Juan Pedro Tunessi,masthead
2023-07-12,12-07-2023_EN_MINORÍA,prosecretario,Mariano Ramiro Cabral,masthead
2023-07-12,12-07-2023_EN_MINORÍA,secretario,Marcelo Jorge Fuentes,masthead
2023-09-28,28-09-2023_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2023-09-28,28-09-2023_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2023-09-28,28-09-2023_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2023-11-02,02-11-2023_ASAMBLEA,presidenta de la honorable camara de diputados,Cecilia Moreau,masthead
2023-11-02,02-11-2023_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2023-11-29,29-11-2023_ASAMBLEA,presidenta de la honorable camara de diputados,Cecilia Moreau,masthead
2023-11-29,29-11-2023_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2023-12-07,07-12-2023_ESPECIAL,prosecretario,Juan Pedro Tunessi,masthead
2023-12-07,07-12-2023_ESPECIAL,prosecretario,Mariano Ramiro Cabral,masthead
2023-12-07,07-12-2023_ESPECIAL,secretario,Marcelo Jorge Fuentes,masthead
2023-12-10,10-12-2023_ASAMBLEA,presidente de la honorable camara de diputados,Martín Menem,masthead
2023-12-10,10-12-2023_ASAMBLEA,secretario,Marcelo Jorge Fuentes,masthead
2023-12-10,10-12-2023_ASAMBLEA,vicepresidenta de la nacion,Cristina Fernández de Kirchner,masthead
2023-12-13,13-12-2023_ESPECIAL,presidencia del senado (vicepresidencia de la nacion),Victoria Villarruel,roster
2023-12-13,13-12-2023_ESPECIAL,prosecretaria parlamentaria,Juan Pedro Tunessi,roster
2023-12-13,13-12-2023_ESPECIAL,vicepresidencia,Carolina Losada,roster
2023-12-13,13-12-2023_ESPECIAL,vicepresidencia segunda,Guadalupe Tagliaferri,roster
2024-02-23,23-02-2024_PREPARATORIA,presidencia del senado (vicepresidencia de la nacion),Victoria Villarruel,roster
2024-02-23,23-02-2024_PREPARATORIA,presidencia provisional,Bartolomé Esteban Abdala,roster
2024-02-23,23-02-2024_PREPARATORIA,prosecretaria administrativa,Lucas Clark,roster
2024-02-23,23-02-2024_PREPARATORIA,prosecretaria de coordinacion operativa,Manuel Ignacio Chavarría,roster
2024-02-23,23-02-2024_PREPARATORIA,prosecretaria parlamentaria,Dolores Martínez,roster
2024-02-23,23-02-2024_PREPARATORIA,secretaria administrativa,María Laura Izzo,roster
2024-02-23,23-02-2024_PREPARATORIA,secretaria parlamentaria,Agustín Wenceslao Giustinian,roster
2024-02-23,23-02-2024_PREPARATORIA,vicepresidencia,Silvia Sapag,roster
